CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
195785	P b n m	(Nd0.855K0.145)(MnO3)	Perovskite#GdFeO3	Nandy, Anshuman; Pradhan, S.K.	5.4299(5) 5.4936(7) 7.6833(3) 90 90 90	229.19	231.9317	293.0	2015		Nd	0.855	K	0.145	Mn	1.0	_	0.0	O	3.0	5.4299	5.4936	7.6833	90	90	90	62	orthorhombic	60	19	25	0	8	30.0	10.0	60.0	0.0	101.0	1.85	2.2	1.4	0.0	0.6	1.14	0.82	1.55	0.0	3.44	144.242	39.0983	54.938045	0.0	15.9994	20.59	45.94	7.35	0.0	17.36	17.0	100.0	7.8	0.0	0.02658	208.0	289.7	68.0	0.0	5.3	3.66	5.23	8.89	0.0	6.83	8	4	4	0	2	6	1	7	0	16	2.71	3.4	-2	1.1805649999999999	0.74	1.26	1.5953581081081079	0.9369563492063491	0.5873015873015873	0.4405649999999999	0.8628700307132731	60.118375	38.56	9.44	6.851851851851852e-05	44.010000000000005	214.8452068918919	215.26751192260517	216.98544972998846	-0.6169264192986085	1.1881264414414414
196145	P b n m	(Bi0.90Y0.10)(FeO3)	Perovskite#GdFeO3	Perejon, Antonio; Gil-Gonzalez, Eva; Sanchez-Jimenez, Pedro E.; Criado, Jose M.; Perez-Maqueda, Luis A.	5.42433(4) 5.62842(7) 7.84045(8) 90 90 90	239.37	300.8195	293.0	2015		Bi	0.9	Y	0.1	Fe	1.0	_	0.0	O	3.0	5.42433	5.62842	7.84045	90	90	90	62	orthorhombic	83	39	26	0	8	87.0	25.0	61.0	0.0	101.0	1.6	1.8	1.4	0.0	0.6	2.02	1.22	1.83	0.0	3.44	208.9804	88.90585	55.845	0.0	15.9994	21.31	19.88	7.09	0.0	17.36	8.0	17.0	80.0	0.0	0.02658	48.0	162.0	62.0	0.0	5.3	4.75	3.65	2.87	0.0	6.83	6	5	4	0	2	15	3	8	0	16	3.0	3.0	-2	1.157	0.69	1.26	1.6768115942028987	0.9182539682539683	0.5476190476190476	0.4670000000000001	0.8764497898091718	56.074	31.09	7.41	2.42975354706053e-06	37.260000000000005	52.7901884057971	53.199638195606276	54.98544972998846	-0.6283891552794642	1.221305847076462
196239	R -3 c H	(La0.6Ca0.4)(MnO3)	Perovskite#LaAlO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.44215(77) 5.44215(77) 13.32140(386) 90 90 120	341.68	202.315	293.0	2016		La	0.6	Ca	0.4	Mn	1.0	_	0.0	O	3.0	5.44215	5.44215	13.32140	90	90	120	167	trigonal	57	20	25	0	8	33.0	16.0	60.0	0.0	101.0	1.95	1.8	1.4	0.0	0.6	1.1	1.0	1.55	0.0	3.44	138.90547	40.078	54.938045	0.0	15.9994	22.39	26.2	7.35	0.0	17.36	13.0	200.0	7.8	0.0	0.02658	215.0	160.8	68.0	0.0	5.3	3.75	5.58	8.89	0.0	6.83	8	4	4	0	2	3	2	7	0	16	2.5999999999999996	3.4	-2	1.1591999999999998	0.74	1.26	1.5664864864864863	0.9199999999999998	0.5873015873015873	0.4191999999999998	0.8553163625232478	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.85271351351352	222.28882987603677	223.98544972998846	-0.6256767286418584	1.1775895167895167
196240	P b n m	(La0.6Sr0.4)(MnO3)	Perovskite#GdFeO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.50255(41) 5.45739(38) 7.72742(63) 90 90 90	232.05	221.331	293.0	2016		La	0.6	Sr	0.4	Mn	1.0	_	0.0	O	3.0	5.50255	5.45739	7.72742	90	90	90	62	orthorhombic	57	38	25	0	8	33.0	15.0	60.0	0.0	101.0	1.95	2.0	1.4	0.0	0.6	1.1	0.95	1.55	0.0	3.44	138.90547	87.62	54.938045	0.0	15.9994	22.39	33.94	7.35	0.0	17.36	13.0	35.0	7.8	0.0	0.02658	215.0	197.2	68.0	0.0	5.3	3.75	6.08	8.89	0.0	6.83	8	5	4	0	2	3	2	7	0	16	2.5999999999999996	3.4	-2	1.2311999999999999	0.74	1.26	1.6637837837837837	0.977142857142857	0.5873015873015873	0.49119999999999986	0.8807722066459636	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.82741621621622	222.2169884228622	223.98544972998846	-0.6062527543025188	1.202886814086814
196241	R -3 c H	(La0.6Ca0.4)(MnO3)	Perovskite#LaAlO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.45617(9) 5.45617(9) 13.35072(383) 90 90 120	344.2	202.315	293.0	2016		La	0.6	Ca	0.4	Mn	1.0	_	0.0	O	3.0	5.45617	5.45617	13.35072	90	90	120	167	trigonal	57	20	25	0	8	33.0	16.0	60.0	0.0	101.0	1.95	1.8	1.4	0.0	0.6	1.1	1.0	1.55	0.0	3.44	138.90547	40.078	54.938045	0.0	15.9994	22.39	26.2	7.35	0.0	17.36	13.0	200.0	7.8	0.0	0.02658	215.0	160.8	68.0	0.0	5.3	3.75	5.58	8.89	0.0	6.83	8	4	4	0	2	3	2	7	0	16	2.5999999999999996	3.4	-2	1.1591999999999998	0.74	1.26	1.5664864864864863	0.9199999999999998	0.5873015873015873	0.4191999999999998	0.8553163625232478	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.85271351351352	222.28882987603677	223.98544972998846	-0.6256767286418584	1.1775895167895167
196242	P b n m	(La0.6Sr0.4)(MnO3)	Perovskite#GdFeO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.31137(52) 5.51077(58) 7.98005(21) 90 90 90	233.58	221.331	293.0	2016		La	0.6	Sr	0.4	Mn	1.0	_	0.0	O	3.0	5.31137	5.51077	7.98005	90	90	90	62	orthorhombic	57	38	25	0	8	33.0	15.0	60.0	0.0	101.0	1.95	2.0	1.4	0.0	0.6	1.1	0.95	1.55	0.0	3.44	138.90547	87.62	54.938045	0.0	15.9994	22.39	33.94	7.35	0.0	17.36	13.0	35.0	7.8	0.0	0.02658	215.0	197.2	68.0	0.0	5.3	3.75	6.08	8.89	0.0	6.83	8	5	4	0	2	3	2	7	0	16	2.5999999999999996	3.4	-2	1.2311999999999999	0.74	1.26	1.6637837837837837	0.977142857142857	0.5873015873015873	0.49119999999999986	0.8807722066459636	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.82741621621622	222.2169884228622	223.98544972998846	-0.6062527543025188	1.202886814086814
196243	R -3 c H	(La0.6Ca0.4)(MnO3)	Perovskite#LaAlO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.46227(3) 5.46227(3) 13.33203(105) 90 90 120	344.49	202.315	293.0	2016		La	0.6	Ca	0.4	Mn	1.0	_	0.0	O	3.0	5.46227	5.46227	13.33203	90	90	120	167	trigonal	57	20	25	0	8	33.0	16.0	60.0	0.0	101.0	1.95	1.8	1.4	0.0	0.6	1.1	1.0	1.55	0.0	3.44	138.90547	40.078	54.938045	0.0	15.9994	22.39	26.2	7.35	0.0	17.36	13.0	200.0	7.8	0.0	0.02658	215.0	160.8	68.0	0.0	5.3	3.75	5.58	8.89	0.0	6.83	8	4	4	0	2	3	2	7	0	16	2.5999999999999996	3.4	-2	1.1591999999999998	0.74	1.26	1.5664864864864863	0.9199999999999998	0.5873015873015873	0.4191999999999998	0.8553163625232478	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.85271351351352	222.28882987603677	223.98544972998846	-0.6256767286418584	1.1775895167895167
196244	P b n m	(La0.6Sr0.4)(MnO3)	Perovskite#GdFeO3	Gharsallah, H.; Bejar, M.; Dhahri, E.; Hlil, E.K.; Sajieddine, M.	5.10143(73) 5.71925(80) 7.95088(1073) 90 90 90	231.97	221.331	293.0	2016		La	0.6	Sr	0.4	Mn	1.0	_	0.0	O	3.0	5.10143	5.71925	7.95088	90	90	90	62	orthorhombic	57	38	25	0	8	33.0	15.0	60.0	0.0	101.0	1.95	2.0	1.4	0.0	0.6	1.1	0.95	1.55	0.0	3.44	138.90547	87.62	54.938045	0.0	15.9994	22.39	33.94	7.35	0.0	17.36	13.0	35.0	7.8	0.0	0.02658	215.0	197.2	68.0	0.0	5.3	3.75	6.08	8.89	0.0	6.83	8	5	4	0	2	3	2	7	0	16	2.5999999999999996	3.4	-2	1.2311999999999999	0.74	1.26	1.6637837837837837	0.977142857142857	0.5873015873015873	0.49119999999999986	0.8807722066459636	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.82741621621622	222.2169884228622	223.98544972998846	-0.6062527543025188	1.202886814086814
196247	P 4 m m	(Bi0.8Ba0.2)(FeO3)	Perovskite#PbTiO3#BaTiO3	Das, Rajasree; Sharma, Sucheta; Mandal, Kalyan	3.9935(2) 3.9935(2) 3.9804(1) 90 90 90	63.48	298.499	293.0	2016		Bi	0.8	Ba	0.2	Fe	1.0	_	0.0	O	3.0	3.9935	3.9935	3.9804	90	90	90	99	tetragonal	83	56	26	0	8	87.0	14.0	61.0	0.0	101.0	1.6	2.15	1.4	0.0	0.6	2.02	0.89	1.83	0.0	3.44	208.9804	137.327	55.845	0.0	15.9994	21.31	38.16	7.09	0.0	17.36	8.0	18.0	80.0	0.0	0.02658	48.0	272.0	62.0	0.0	5.3	4.75	5.02	2.87	0.0	6.83	6	6	4	0	2	15	2	8	0	16	3.2	2.8	-2	1.1800000000000002	0.702	1.26	1.6809116809116813	0.9365079365079366	0.557142857142857	0.4780000000000002	0.8793784638609461	56.074	31.09	7.41	2.42975354706053e-06	37.260000000000005	52.79708831908832	53.19846678294927	54.98544972998846	-0.6261358102931593	1.2144059337852444
196248	P 4 m m	(Bi0.75Ba0.25)(FeO3)	Perovskite#PbTiO3#BaTiO3	Das, Rajasree; Sharma, Sucheta; Mandal, Kalyan	3.9926(1) 3.9926(1) 3.9809(2) 90 90 90	63.46	294.91700000000003	293.0	2016		Bi	0.75	Ba	0.25	Fe	1.0	_	0.0	O	3.0	3.9926	3.9926	3.9809	90	90	90	99	tetragonal	83	56	26	0	8	87.0	14.0	61.0	0.0	101.0	1.6	2.15	1.4	0.0	0.6	2.02	0.89	1.83	0.0	3.44	208.9804	137.327	55.845	0.0	15.9994	21.31	38.16	7.09	0.0	17.36	8.0	18.0	80.0	0.0	0.02658	48.0	272.0	62.0	0.0	5.3	4.75	5.02	2.87	0.0	6.83	6	6	4	0	2	15	2	8	0	16	3.178571428571429	2.9	-2	1.1921428571428572	0.696	1.26	1.712848932676519	0.9461451247165533	0.5523809523809523	0.4961428571428572	0.8864656660142484	56.074	31.09	7.41	2.42975354706053e-06	37.260000000000005	52.783293924466335	53.17361673333773	54.98544972998846	-0.6206602679176049	1.2282003284072252
196254	P b n m	Sm(Fe0.5Mn0.5)O3	Perovskite#GdFeO3	Silva-Santana, M.C.; DaSilva, C.A.; Barrozo, P.; Plaza, E.J.R.; De los Santos Valladares, L.; Moreno, N.O.	5.3615 5.6253 7.5189 90 90 90	226.77	253.74200000000002	293.0	2016		Sm	1.0	_	0.0	Fe	0.5	Mn	0.5	O	3.0	5.3615	5.6253	7.5189	90	90	90	62	orthorhombic	62	0	26	25	8	28.0	0.0	61.0	60.0	101.0	1.85	0.0	1.4	1.4	0.6	1.17	0.0	1.83	1.55	3.44	150.36	0.0	55.845	54.938045	15.9994	19.98	0.0	7.09	7.35	17.36	13.0	0.0	80.0	7.8	0.02658	192.0	0.0	62.0	68.0	5.3	9.0	0.0	2.87	8.89	6.83	8	0	4	4	2	8	0	8	7	16	3.0	3.0	-2	1.098	0.705	1.26	1.5574468085106385	0.8714285714285714	0.5595238095238095	0.3930000000000001	0.848528137423857	53.838375	32.17	9.19	0.0002710459183673469	38.34	198.83555319148937	199.2910813289132	200.98544972998846	-0.6253739263971241	1.2001610942249241
196294	P n m a	Ca((Mn0.92Mo0.08)O3)	Perovskite#GdFeO3	Supelano, G.I.; Baron-Gonzalez, A.J.; Martinez Buitrago, D.; Santos, A.Sarmiento; Parra Vargas, C.A.; Corredor, L.T.; Aguiar, J.Albino	5.3273(1) 7.5045(1) 5.3049(1) 90 90 90	212.08	146.297	293.0	2015		Ca	1.0	_	0.0	Mn	0.92	Mo	0.08	O	3.0	5.3273	7.5045	5.3049	90	90	90	62	orthorhombic	20	0	25	42	8	16.0	0.0	60.0	56.0	101.0	1.8	0.0	1.4	1.45	0.6	1.0	0.0	1.55	2.16	3.44	40.078	0.0	54.938045	95.94	15.9994	26.2	0.0	7.35	9.38	17.36	200.0	0.0	7.8	139.0	0.02658	160.8	0.0	68.0	87.0	5.3	5.58	0.0	8.89	3.15	6.83	4	0	4	5	2	2	0	7	6	16	2.0	3.9555555555555557	-2	1.14	0.6891111111111111	1.26	1.6543050628829408	0.9047619047619047	0.5469135802469136	0.4508888888888888	0.8706821613059756	60.618	33.0	5.25	0.03349609375	38.45	163.59658382600597	164.01637709842305	165.78544972998847	-0.5818050016214711	1.2659161739940519
196295	P n m a	Ca((Mn0.90Mo0.10)O3)	Perovskite#GdFeO3	Supelano, G.I.; Baron-Gonzalez, A.J.; Martinez Buitrago, D.; Santos, A.Sarmiento; Parra Vargas, C.A.; Corredor, L.T.; Aguiar, J.Albino	5.3368(7) 7.5064(10) 5.3134(8) 90 90 90	212.86	147.11700000000002	293.0	2015		Ca	1.0	_	0.0	Mn	0.9	Mo	0.1	O	3.0	5.3368	7.5064	5.3134	90	90	90	62	orthorhombic	20	0	25	42	8	16.0	0.0	60.0	56.0	101.0	1.8	0.0	1.4	1.45	0.6	1.0	0.0	1.55	2.16	3.44	40.078	0.0	54.938045	95.94	15.9994	26.2	0.0	7.35	9.38	17.36	200.0	0.0	7.8	139.0	0.02658	160.8	0.0	68.0	87.0	5.3	5.58	0.0	8.89	3.15	6.83	4	0	4	5	2	2	0	7	6	16	2.0	4.0	-2	1.14	0.69	1.26	1.6521739130434783	0.9047619047619047	0.5476190476190476	0.44999999999999996	0.8702852691526738	60.618	33.0	5.25	0.03349609375	38.45	163.59782608695653	164.01811135610922	165.78544972998847	-0.5821084815372242	1.2646739130434783
196296	P n m a	Ca((Mn0.88Mo0.12)O3)	Perovskite#GdFeO3	Supelano, G.I.; Baron-Gonzalez, A.J.; Martinez Buitrago, D.; Santos, A.Sarmiento; Parra Vargas, C.A.; Corredor, L.T.; Aguiar, J.Albino	5.3405(1) 7.5356(1) 5.3678(1) 90 90 90	216.02	147.937	293.0	2015		Ca	1.0	_	0.0	Mn	0.88	Mo	0.12	O	3.0	5.3405	7.5356	5.3678	90	90	90	62	orthorhombic	20	0	25	42	8	16.0	0.0	60.0	56.0	101.0	1.8	0.0	1.4	1.45	0.6	1.0	0.0	1.55	2.16	3.44	40.078	0.0	54.938045	95.94	15.9994	26.2	0.0	7.35	9.38	17.36	200.0	0.0	7.8	139.0	0.02658	160.8	0.0	68.0	87.0	5.3	5.58	0.0	8.89	3.15	6.83	4	0	4	5	2	2	0	7	6	16	2.0	3.8	-2	1.14	0.7080000000000001	1.26	1.6101694915254234	0.9047619047619047	0.5619047619047619	0.43199999999999983	0.8623253429104236	60.618	33.0	5.25	0.03349609375	38.45	163.6218305084746	164.052155851385	165.78544972998847	-0.5881734619857909	1.2406694915254235
196304	P 4/m m m	(Bi0.825Pb0.175)(FeO3)	Perovskite#BaTiO3(tet)#ZnCMn3	Sharma, Poorva; Kumar, Ashwini; Varshney, Dinesh	3.9534(4) 3.9534(4) 3.9590(4) 90 90 90	61.88	312.5138	293.0	2015		Bi	0.825	Pb	0.175	Fe	1.0	_	0.0	O	3.0	3.9534	3.9534	3.9590	90	90	90	123	tetragonal	83	82	26	0	8	87.0	82.0	61.0	0.0	101.0	1.6	1.8	1.4	0.0	0.6	2.02	2.33	1.83	0.0	3.44	208.9804	207.2	55.845	0.0	15.9994	21.31	18.26	7.09	0.0	17.36	8.0	35.0	80.0	0.0	0.02658	48.0	47.0	62.0	0.0	5.3	4.75	4.95	2.87	0.0	6.83	6	6	4	0	2	15	14	8	0	16	3.175	2.8	-2	1.125375	0.702	1.26	1.6030982905982907	0.893154761904762	0.557142857142857	0.42337500000000006	0.8596915587017638	56.074	31.09	7.41	2.42975354706053e-06	37.260000000000005	52.82027670940171	53.25659326810347	54.98544972998846	-0.6411769341955839	1.191217543471854
196397	P m -3 m	(Bi0.5Sr0.5)(FeO3)	Perovskite#CaTiO3	Thakur, Samita; Pandey, O.P.; Singh, K.	3.94117(5) 3.94117(5) 3.94117(5) 90 90 90	61.22	252.14700000000002	293.0	2013		Bi	0.5	Sr	0.5	Fe	1.0	_	0.0	O	3.0	3.94117	3.94117	3.94117	90	90	90	221	cubic	83	38	26	0	8	87.0	15.0	61.0	0.0	101.0	1.6	2.0	1.4	0.0	0.6	2.02	0.95	1.83	0.0	3.44	208.9804	87.62	55.845	0.0	15.9994	21.31	33.94	7.09	0.0	17.36	8.0	35.0	80.0	0.0	0.02658	48.0	197.2	62.0	0.0	5.3	4.75	6.08	2.87	0.0	6.83	6	5	4	0	2	15	2	8	0	16	3.5	2.5	-2	1.11	0.72	1.26	1.541666666666667	0.880952380952381	0.5714285714285714	0.3900000000000001	0.8463853896020797	56.074	31.09	7.41	2.42975354706053e-06	37.260000000000005	52.848333333333336	53.30471872293541	54.98544972998846	-0.6512001615922722	1.1631609195402302
196398	P m -3 m	(Bi0.5Ca0.5)(FeO3)	Perovskite#CaTiO3	Thakur, Samita; Pandey, O.P.; Singh, K.	3.9086(5) 3.9086(5) 3.9086(5) 90 90 90	59.71	228.377	293.0	2013		Bi	0.5	Ca	0.5	Fe	1.0	_	0.0	O	3.0	3.9086	3.9086	3.9086	90	90	90	221	cubic	83	20	26	0	8	87.0	16.0	61.0	0.0	101.0	1.6	1.8	1.4	0.0	0.6	2.02	1.0	1.83	0.0	3.44	208.9804	40.078	55.845	0.0	15.9994	21.31	26.2	7.09	0.0	17.36	8.0	200.0	80.0	0.0	0.02658	48.0	160.8	62.0	0.0	5.3	4.75	5.58	2.87	0.0	6.83	6	4	4	0	2	15	2	8	0	16	3.5	2.5	-2	1.02	0.72	1.26	1.4166666666666667	0.8095238095238095	0.5714285714285714	0.30000000000000004	0.8142441722754185	56.074	31.09	7.41	2.42975354706053e-06	37.260000000000005	52.88333333333333	53.39757750560875	54.98544972998846	-0.6749239798042008	1.12816091954023
196457	P b n m	Tb((Fe0.5Mn0.5)O3)	Perovskite#GdFeO3	Nair, Harikrishnan S.; Chatterji, Tapan; Kumar, C.M.N.; Hansen, Thomas; Nhalil, Hariharan; Elizabeth, Suja; Strydom, Andre M.	5.3055(5) 5.6877(8) 7.5391(9) 90 90 90	227.5	262.312	300.0	2016		Tb	1.0	_	0.0	Fe	0.5	Mn	0.5	O	3.0	5.3055	5.6877	7.5391	90	90	90	62	orthorhombic	65	0	26	25	8	26.0	0.0	61.0	60.0	101.0	1.75	0.0	1.4	1.4	0.6	1.1	0.0	1.83	1.55	3.44	158.92535	0.0	55.845	54.938045	15.9994	19.3	0.0	7.09	7.35	17.36	11.0	0.0	80.0	7.8	0.02658	170.0	0.0	62.0	68.0	5.3	3.6	0.0	2.87	8.89	6.83	8	0	4	4	2	11	0	8	7	16	3.5	2.5	-2	0.9815	0.75	1.26	1.3086666666666666	0.778968253968254	0.5952380952380952	0.23150000000000004	0.788547189069476	54.810625	32.95	9.02	0.0003442193900773782	39.120000000000005	176.92283333333333	177.47988052240282	178.98544972998846	-0.6664150430375574	1.1156282051282052
196458	P b n m	Tb((Fe0.5Mn0.5)O3)	Perovskite#GdFeO3	Nair, Harikrishnan S.; Chatterji, Tapan; Kumar, C.M.N.; Hansen, Thomas; Nhalil, Hariharan; Elizabeth, Suja; Strydom, Andre M.	5.3046(5) 5.6772(6) 7.5270(8) 90 90 90	226.68	262.312	150.0	2016		Tb	1.0	_	0.0	Fe	0.5	Mn	0.5	O	3.0	5.3046	5.6772	7.5270	90	90	90	62	orthorhombic	65	0	26	25	8	26.0	0.0	61.0	60.0	101.0	1.75	0.0	1.4	1.4	0.6	1.1	0.0	1.83	1.55	3.44	158.92535	0.0	55.845	54.938045	15.9994	19.3	0.0	7.09	7.35	17.36	11.0	0.0	80.0	7.8	0.02658	170.0	0.0	62.0	68.0	5.3	3.6	0.0	2.87	8.89	6.83	8	0	4	4	2	11	0	8	7	16	3.5	2.5	-2	0.9815	0.75	1.26	1.3086666666666666	0.778968253968254	0.5952380952380952	0.23150000000000004	0.788547189069476	54.810625	32.95	9.02	0.0003442193900773782	39.120000000000005	176.92283333333333	177.47988052240282	178.98544972998846	-0.6664150430375574	1.1156282051282052
196459	P b n m	Tb((Fe0.5Mn0.5)O3)	Perovskite#GdFeO3	Nair, Harikrishnan S.; Chatterji, Tapan; Kumar, C.M.N.; Hansen, Thomas; Nhalil, Hariharan; Elizabeth, Suja; Strydom, Andre M.	5.3124(4) 5.6676(8) 7.5221(2) 90 90 90	226.48	262.312	26.0	2016		Tb	1.0	_	0.0	Fe	0.5	Mn	0.5	O	3.0	5.3124	5.6676	7.5221	90	90	90	62	orthorhombic	65	0	26	25	8	26.0	0.0	61.0	60.0	101.0	1.75	0.0	1.4	1.4	0.6	1.1	0.0	1.83	1.55	3.44	158.92535	0.0	55.845	54.938045	15.9994	19.3	0.0	7.09	7.35	17.36	11.0	0.0	80.0	7.8	0.02658	170.0	0.0	62.0	68.0	5.3	3.6	0.0	2.87	8.89	6.83	8	0	4	4	2	11	0	8	7	16	3.5	2.5	-2	0.9815	0.75	1.26	1.3086666666666666	0.778968253968254	0.5952380952380952	0.23150000000000004	0.788547189069476	54.810625	32.95	9.02	0.0003442193900773782	39.120000000000005	176.92283333333333	177.47988052240282	178.98544972998846	-0.6664150430375574	1.1156282051282052
196460	P b n m	Tb((Fe0.5Mn0.5)O3)	Perovskite#GdFeO3	Nair, Harikrishnan S.; Chatterji, Tapan; Kumar, C.M.N.; Hansen, Thomas; Nhalil, Hariharan; Elizabeth, Suja; Strydom, Andre M.	5.3138(1) 5.6692(6) 7.5242(4) 90 90 90	226.67	262.312	2.0	2016		Tb	1.0	_	0.0	Fe	0.5	Mn	0.5	O	3.0	5.3138	5.6692	7.5242	90	90	90	62	orthorhombic	65	0	26	25	8	26.0	0.0	61.0	60.0	101.0	1.75	0.0	1.4	1.4	0.6	1.1	0.0	1.83	1.55	3.44	158.92535	0.0	55.845	54.938045	15.9994	19.3	0.0	7.09	7.35	17.36	11.0	0.0	80.0	7.8	0.02658	170.0	0.0	62.0	68.0	5.3	3.6	0.0	2.87	8.89	6.83	8	0	4	4	2	11	0	8	7	16	3.5	2.5	-2	0.9815	0.75	1.26	1.3086666666666666	0.778968253968254	0.5952380952380952	0.23150000000000004	0.788547189069476	54.810625	32.95	9.02	0.0003442193900773782	39.120000000000005	176.92283333333333	177.47988052240282	178.98544972998846	-0.6664150430375574	1.1156282051282052
196508	I 4/m c m	(La0.5Sr0.5)(MnO3)	Perovskite#SrTiO3#SrZrO3	Hazzez, M.; Ihzaz, N.; Boudard, M.; Oumezzine, M.	5.4512(2) 5.4512(2) 7.6748(4) 90 90 90	228.06	216.202	293.0	2016		La	0.5	Sr	0.5	Mn	1.0	_	0.0	O	3.0	5.4512	5.4512	7.6748	90	90	90	140	tetragonal	57	38	25	0	8	33.0	15.0	60.0	0.0	101.0	1.95	2.0	1.4	0.0	0.6	1.1	0.95	1.55	0.0	3.44	138.90547	87.62	54.938045	0.0	15.9994	22.39	33.94	7.35	0.0	17.36	13.0	35.0	7.8	0.0	0.02658	215.0	197.2	68.0	0.0	5.3	3.75	6.08	8.89	0.0	6.83	8	5	4	0	2	3	2	7	0	16	2.5	3.5	-2	1.246	0.6950000000000001	1.26	1.7928057553956833	0.9888888888888889	0.5515873015873016	0.5509999999999999	0.9063987691322191	59.035125	36.66	9.5	5.4261624509558393e-05	42.11	221.7581942446043	222.11359301373653	223.98544972998846	-0.5862819184897008	1.2721087856987137
202277	P 1 21/n 1	La2Ni(RuO6)	Perovskite#Ba2LaRuO6#Cu2NdNbO6	Seinen, P.A.; van Berkel, F.P.F.; Groen, W.A.; Ijdo, D.J.W.	5.5688(4) 5.5984(4) 7.8764(6) 90 90.18(1) 90	245.56	533.594	293.0	1987		La	1.0	_	0.0	Ni	0.5	Ru	0.5	O	3.0	5.5688	5.5984	7.8764	90	90.18	90	14	monoclinic	57	0	28	44	8	33.0	0.0	67.0	62.0	101.0	1.95	0.0	1.35	1.3	0.6	1.1	0.0	1.91	2.2	3.44	138.90547	0.0	58.6934	101.07	15.9994	22.39	0.0	6.59	8.17	17.36	13.0	0.0	91.0	120.0	0.02658	215.0	0.0	49.0	72.0	5.3	3.75	0.0	3.52	2.7	6.83	8	0	4	5	2	3	0	10	8	16	3.0	3.0	-2	1.172	0.7949999999999999	1.26	1.4742138364779875	0.9301587301587301	0.6309523809523809	0.377	0.8368290471268534	39.675125	14.66	9.139999999999999	0.003284915268386343	22.750000000000004	221.90278616352202	222.36261521064887	223.97572335782667	-0.6395176641747881	1.1275168667810178
202431	P b n m	La2Ni(RuO6)	Perovskite#GdFeO3	Battle, P.D.; Jones, C.W.	5.5675(1) 5.5952(1) 7.8734(2) 90 90 90	245.27	533.594	293.0	1987		La	1.0	_	0.0	Ni	0.5	Ru	0.5	O	3.0	5.5675	5.5952	7.8734	90	90	90	62	orthorhombic	57	0	28	44	8	33.0	0.0	67.0	62.0	101.0	1.95	0.0	1.35	1.3	0.6	1.1	0.0	1.91	2.2	3.44	138.90547	0.0	58.6934	101.07	15.9994	22.39	0.0	6.59	8.17	17.36	13.0	0.0	91.0	120.0	0.02658	215.0	0.0	49.0	72.0	5.3	3.75	0.0	3.52	2.7	6.83	8	0	4	5	2	3	0	10	8	16	3.0	3.0	-2	1.172	0.7949999999999999	1.26	1.4742138364779875	0.9301587301587301	0.6309523809523809	0.377	0.8368290471268534	39.675125	14.66	9.139999999999999	0.003284915268386343	22.750000000000004	221.90278616352202	222.36261521064887	223.97572335782667	-0.6395176641747881	1.1275168667810178
