CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	FormulaWeight	Temperature	PublicationYear	Quality	A1	A1_frac	A2	A2_frac	B1	B1_frac	B2	B2_frac	O	O_frac	a	b	c	alpha	beta	gamma	SpaceGroupNum	CrystalClass	atom_numA1	atom_numA2	atom_numB1	atom_numB2	atom_numO	mend_numA1	mend_numA2	mend_numB1	mend_numB2	mend_numO	atomic_rA1	atomic_rA2	atomic_rB1	atomic_rB2	atomic_rO	A1_X	A2_X	B1_X	B2_X	O_X	M_A1	M_A2	M_B1	M_B2	M_O	V_A1	V_A2	V_B1	V_B2	V_O	therm_con_A1	therm_con_A2	therm_con_B1	therm_con_B2	therm_con_O	polarizability_A1	polarizability_A2	polarizability_B1	polarizability_B2	polarizability_O	lattice_const_A1	lattice_const_A2	lattice_const_B1	lattice_const_B2	lattice_const_O	Row_A1	Row_A2	Row_B1	Row_B2	Row_O	Group_A1	Group_A2	Group_B1	Group_B2	Group_O	nA	nB	nO	rA_avg	rB_avg	rO	rA/rB	rA/rO	rB/rO	rA-rB	Goldschmidt_TF	SISSO_1	SISSO_2	SISSO_3	SISSO_4	SISSO_5	SISSO_6	SISSO_7	SISSO_8	SISSO_9	SISSO_10
263778	F m -3 m	Ba2Ca(TeO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Weil, Matthias	8.3536(14) 8.3536(14) 8.3536(14) 9 9 9	582.93	538.354	293	2018		Ba	1	_	0	Ca	0.5	Te	0.5	O	3	8.3536	8.3536	8.3536	9	9	9	225	cubic	56	0	20	52	8	14	0	16	92	101	2.15	0	1.8	1.4	0.6	0.89	0	1	2.1	3.44	137.327	0	40.078	127.6	15.9994	38.16	0	26.2	20.46	17.36	18	0	200	3	0.02658	272	0	160.8	38	5.3	5.02	0	5.58	4.45	6.83	6	0	4	5	2	2	0	2	16	16	2	4	-2	1.49	0.92	1.26	1.6195652174	1.1825396825	0.7301587302	0.57	0.8919924992	149.861625	118.49	8.04	0.0003097668	119.49	276.9504347826	277.2724272818	278.9738476309	-0.5564338919	1.1209937888
290860	F m -3 m	Ba2Lu(TaO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Doi, Yoshihiro; Hinatsu, Yukio	8.3760(1) 8.3760(1) 8.3760(1) 90 90 90	587.64	726.594	293	2001		Ba	1	_	0	Lu	0.5	Ta	0.5	O	3	8.376	8.376	8.376	90	90	90	225	cubic	56	0	71	73	8	14	0	20	52	101	2.15	0	1.75	1.45	0.6	0.89	0	1.27	1.5	3.44	137.327	0	174.967	180.94788	15.9994	38.16	0	17.78	10.85	17.36	18	0	16	57	0.02658	272	0	137	74	5.3	5.02	0	3.51	3.31	6.83	6	0	8	6	2	2	0	17	5	16	2	4	-2	1.49	0.8905	1.26	1.6732172937	1.1825396825	0.7067460317	0.5995	0.9042286204	125.791625	79.69	7.77	0.0199890671	95.42	276.9262827063	277.2310113268	278.9839859469	-0.546863457	1.1451458651
1494	F m -3 m	Ba(Fe0.67U0.33O3)	Elpasolite#K2NaAlF6#Ba2CaWO6	Grenet, J.C.; Berthon, J.; Poix, P.	8.250(3) 8.250(3) 8.250(3) 90 90 90	561.52	301.3064	293	1977		Ba	1	_	0	Fe	0.67	U	0.33	O	3	8.25	8.25	8.25	90	90	90	225	cubic	56	0	26	92	8	14	0	61	45	101	2.15	0	1.4	1.75	0.6	0.89	0	1.83	1.38	3.44	137.327	0	55.845	238.02891	15.9994	38.16	0	7.09	12.49	17.36	18	0	80	27	0.02658	272	0	62	129	5.3	5.02	0	2.87	2.85	6.83	6	0	4	9	2	2	0	8	6	16	2	3.7666666667	-2	1.49	0.7628	1.26	1.9533298374	1.1825396825	0.6053968254	0.7272	0.9613128576	50.231625	13.69	7.21	0.0090561224	19.86	276.7738701626	277.0079830201	278.98544973	-0.5010154389	1.2975584089
4169	F m -3 m	Ba2Mn(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Khattak, C.P.; Cox, D.E.; Wang, F.F.Y.	8.166 8.166 8.166 90 90 90	544.54	611.814	293	1975		Ba	1	_	0	Mn	0.5	Re	0.5	O	3	8.166	8.166	8.166	90	90	90	225	cubic	56	0	25	75	8	14	0	60	58	101	2.15	0	1.4	1.35	0.6	0.89	0	1.55	1.9	3.44	137.327	0	54.938045	186.207	15.9994	38.16	0	7.35	8.86	17.36	18	0	7.8	48	0.02658	272	0	68	62	5.3	5.02	0	8.89	2.76	6.83	6	0	4	6	2	2	0	7	7	16	2	4	-2	1.49	0.75	1.26	1.9866666667	1.1825396825	0.5952380952	0.74	0.9674346509	56.511625	20.69	7.49	0.0167091837	26.14	276.7533333333	276.9807679842	278.98544973	-0.4959852171	1.3180952381
6155	F m -3 m	Sr(Co0.67Te0.33O3)	Elpasolite#K2NaAlF6#Ba2CaWO6	Harari, D.; Poix, P.; Bernier, J.C.	7.930(1) 7.930(1) 7.930(1) 90 90 90	498.68	217.2081	293	1974		Sr	1	_	0	Co	0.67	Te	0.33	O	3	7.93	7.93	7.93	90	90	90	225	cubic	38	0	27	52	8	15	0	64	92	101	2	0	1.35	1.4	0.6	0.95	0	1.88	2.1	3.44	87.62	0	58.933195	127.6	15.9994	33.94	0	6.67	20.46	17.36	35	0	100	3	0.02658	197.2	0	55	38	5.3	6.08	0	2.51	4.45	6.83	5	0	4	5	2	2	0	9	16	16	2	4	-2	1.32	0.8152	1.26	1.6192345437	1.0476190476	0.646984127	0.5048	0.8791130953	45.12	10.06	6.07	0.0002962963	17.18	201.0855654563	201.4598785517	203.1757233578	-0.5711677987	1.1811012103
15309	F m -3 m	Ba2Fe(UO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Grenet, J.V.; Poix, P.; Michel, A.	8.361(2) 8.361(2) 8.361(2) 90 90 90	584.49	664.554	293	1971		Ba	1	_	0	Fe	0.5	U	0.5	O	3	8.361	8.361	8.361	90	90	90	225	cubic	56	0	26	92	8	14	0	61	45	101	2.15	0	1.4	1.75	0.6	0.89	0	1.83	1.38	3.44	137.327	0	55.845	238.02891	15.9994	38.16	0	7.09	12.49	17.36	18	0	80	27	0.02658	272	0	62	129	5.3	5.02	0	2.87	2.85	6.83	6	0	4	9	2	2	0	8	6	16	2	4	-2	1.49	0.81	1.26	1.8395061728	1.1825396825	0.6428571429	0.68	0.9393930668	50.231625	13.69	7.21	0.0090561224	19.86	276.8404938272	277.099886894	278.98544973	-0.5188494788	1.2309347443
21104	F m -3 m	Ba2Mn(UO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Grenet, J.C.; Poix, P.; Michel, A.	8.469(3) 8.469(3) 8.469(3) 90 90 90	607.43	663.644	293	1972		Ba	1	_	0	Mn	0.5	U	0.5	O	3	8.469	8.469	8.469	90	90	90	225	cubic	56	0	25	92	8	14	0	60	45	101	2.15	0	1.4	1.75	0.6	0.89	0	1.55	1.38	3.44	137.327	0	54.938045	238.02891	15.9994	38.16	0	7.35	12.49	17.36	18	0	7.8	27	0.02658	272	0	68	129	5.3	5.02	0	8.89	2.85	6.83	6	0	4	9	2	2	0	7	6	16	2	4	-2	1.49	0.84	1.26	1.7738095238	1.1825396825	0.6666666667	0.65	0.9259731658	56.511625	20.69	7.49	0.0090561224	26.14	276.8761904762	277.152163642	278.98544973	-0.5296285456	1.1952380952
23099	F m -3 m	Ba2Mg(UO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Padel, L.; Poix, P.; Michel, A.	8.379 8.379 8.379 90 90 90	588.27	633.014	293	1972		Ba	1	_	0	Mg	0.5	U	0.5	O	3	8.379	8.379	8.379	90	90	90	225	cubic	56	0	12	92	8	14	0	73	45	101	2.15	0	1.5	1.75	0.6	0.89	0	1.31	1.38	3.44	137.327	0	24.305	238.02891	15.9994	38.16	0	14	12.49	17.36	18	0	160	27	0.02658	272	0	71.2	129	5.3	5.02	0	3.21	2.85	6.83	6	0	3	9	2	2	0	2	6	16	2	4	-2	1.49	0.865	1.26	1.7225433526	1.1825396825	0.6865079365	0.625	0.9150793639	59.951625	28.89	7.73	0.0090561224	29.58	276.9024566474	277.1925360113	278.9974949866	-0.5382991012	1.168971924
25392	F m -3 m	Ba2La(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.547 8.547 8.547 90 90 90	624.37	695.784	293	1969		Ba	1	_	0	La	0.5	Re	0.5	O	3	8.547	8.547	8.547	90	90	90	225	cubic	56	0	57	75	8	14	0	33	58	101	2.15	0	1.95	1.35	0.6	0.89	0	1.1	1.9	3.44	137.327	0	138.90547	186.207	15.9994	38.16	0	22.39	8.86	17.36	18	0	13	48	0.02658	272	0	215	62	5.3	5.02	0	3.75	2.76	6.83	6	0	8	6	2	2	0	3	7	16	2	4	-2	1.49	0.946	1.26	1.5750528541	1.1825396825	0.7507936508	0.544	0.8814794416	203.961625	171.69	7.94	0.0167091837	173.59	276.9689471459	277.3064265875	278.928959715	-0.5645816127	1.1024814256
25393	F m -3 m	Ba2Sm(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.458 8.458 8.458 90 90 90	605.07	707.224	293	1969		Ba	1	_	0	Sm	0.5	Re	0.5	O	3	8.458	8.458	8.458	90	90	90	225	cubic	56	0	62	75	8	14	0	28	58	101	2.15	0	1.85	1.35	0.6	0.89	0	1.17	1.9	3.44	137.327	0	150.36	186.207	15.9994	38.16	0	19.98	8.86	17.36	18	0	13	48	0.02658	272	0	192	62	5.3	5.02	0	9	2.76	6.83	6	0	8	6	2	2	0	8	7	16	2	4	-2	1.49	0.909	1.26	1.6391639164	1.1825396825	0.7214285714	0.581	0.8965162048	180.891625	143.69	7.87	0.0167091837	150.52	276.9418360836	277.2573522884	278.961275203	-0.5529065696	1.1295924878
25394	F m -3 m	Ba2Eu(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.438 8.438 8.438 90 90 90	600.78	708.834	293	1969		Ba	1	_	0	Eu	0.5	Re	0.5	O	3	8.438	8.438	8.438	90	90	90	225	cubic	56	0	63	75	8	14	0	18	58	101	2.15	0	1.85	1.35	0.6	0.89	0	1.2	1.9	3.44	137.327	0	151.964	186.207	15.9994	38.16	0	28.97	8.86	17.36	18	0	14	48	0.02658	272	0	184	62	5.3	5.02	0	4.61	2.76	6.83	6	0	8	6	2	2	0	9	7	16	2	4	-2	1.49	0.9035	1.26	1.6491422247	1.1825396825	0.7170634921	0.5865	0.8987953077	172.861625	134.69	7.84	0.0167091837	142.49	276.9373577753	277.249653083	278.961275203	-0.5511246134	1.1340707961
25395	F m -3 m	Ba2Tb(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.399 8.399 8.399 90 90 90	592.49	715.794	293	1969		Ba	1	_	0	Tb	0.5	Re	0.5	O	3	8.399	8.399	8.399	90	90	90	225	cubic	56	0	65	75	8	14	0	26	58	101	2.15	0	1.75	1.35	0.6	0.89	0	1.1	1.9	3.44	137.327	0	158.92535	186.207	15.9994	38.16	0	19.3	8.86	17.36	18	0	11	48	0.02658	272	0	170	62	5.3	5.02	0	3.6	2.76	6.83	6	0	8	6	2	2	0	11	7	16	2	4	-2	1.49	0.8915	1.26	1.6713404375	1.1825396825	0.7075396825	0.5985	0.9038083422	158.961625	118.69	7.94	0.0167091837	128.59	276.9271595625	277.2324679047	278.9839859469	-0.5471937194	1.1442690089
25396	F m -3 m	Ba2Dy(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.391 8.391 8.391 90 90 90	590.8	719.374	293	1969		Ba	1	_	0	Dy	0.5	Re	0.5	O	3	8.391	8.391	8.391	90	90	90	225	cubic	56	0	66	75	8	14	0	24	58	101	2.15	0	1.75	1.35	0.6	0.89	0	1.22	1.9	3.44	137.327	0	162.5	186.207	15.9994	38.16	0	19.01	8.86	17.36	18	0	11	48	0.02658	272	0	163	62	5.3	5.02	0	3.59	2.76	6.83	6	0	8	6	2	2	0	12	7	16	2	4	-2	1.49	0.886	1.26	1.6817155756	1.1825396825	0.7031746032	0.604	0.9061247196	151.841625	110.69	7.82	0.0167091837	121.47	276.9222844244	277.224409144	278.9839859469	-0.5453721102	1.149144147
25397	F m -3 m	Ba2Ho(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.375 8.375 8.375 90 90 90	587.43	721.804	293	1969		Ba	1	_	0	Ho	0.5	Re	0.5	O	3	8.375	8.375	8.375	90	90	90	225	cubic	56	0	67	75	8	14	0	23	58	101	2.15	0	1.75	1.35	0.6	0.89	0	1.23	1.9	3.44	137.327	0	164.93032	186.207	15.9994	38.16	0	18.74	8.86	17.36	18	0	16	48	0.02658	272	0	156	62	5.3	5.02	0	3.58	2.76	6.83	6	0	8	6	2	2	0	13	7	16	2	4	-2	1.49	0.8805	1.26	1.6922203294	1.1825396825	0.6988095238	0.6095	0.9084530008	144.831625	102.69	7.81	0.0167091837	114.46	276.9172796706	277.2162326715	278.9839859469	-0.5435378048	1.1541489008
25398	F m -3 m	Ba2Tm(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.342 8.342 8.342 90 90 90	580.51	725.804	293	1969		Ba	1	_	0	Tm	0.5	Re	0.5	O	3	8.342	8.342	8.342	90	90	90	225	cubic	56	0	69	75	8	14	0	21	58	101	2.15	0	1.75	1.35	0.6	0.89	0	1.25	1.9	3.44	137.327	0	168.93421	186.207	15.9994	38.16	0	19.1	8.86	17.36	18	0	17	48	0.02658	272	0	144	62	5.3	5.02	0	3.54	2.76	6.83	6	0	8	6	2	2	0	15	7	16	2	4	-2	1.49	0.87	1.26	1.7126436782	1.1825396825	0.6904761905	0.62	0.9129312903	132.811625	88.69	7.79	0.0167091837	102.44	276.9073563218	277.2002876121	278.9839859469	-0.54000028	1.1640722496
25399	F m -3 m	Ba2Yb(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.329 8.329 8.329 90 90 90	577.8	729.914	293	1969		Ba	1	_	0	Yb	0.5	Re	0.5	O	3	8.329	8.329	8.329	90	90	90	225	cubic	56	0	70	75	8	14	0	17	58	101	2.15	0	1.75	1.35	0.6	0.89	0	1.1	1.9	3.44	137.327	0	173.04	186.207	15.9994	38.16	0	24.84	8.86	17.36	18	0	39	48	0.02658	272	0	139	62	5.3	5.02	0	5.49	2.76	6.83	6	0	8	6	2	2	0	16	7	16	2	4	-2	1.49	0.864	1.26	1.724537037	1.1825396825	0.6857142857	0.626	0.9155101922	127.961625	82.69	7.94	0.0167091837	97.59	276.901462963	277.1909731552	278.9839859469	-0.5379575654	1.1699656085
25400	F m -3 m	Sr2Gd(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.239(2) 8.239(2) 8.239(2) 90 90 90	559.27	614.684	293	1969		Sr	1	_	0	Gd	0.5	Re	0.5	O	3	8.239	8.239	8.239	90	90	90	225	cubic	38	0	64	75	8	15	0	27	58	101	2	0	1.8	1.35	0.6	0.95	0	1.2	1.9	3.44	87.62	0	157.25	186.207	15.9994	33.94	0	19.9	8.86	17.36	35	0	11	48	0.02658	197.2	0	158	62	5.3	6.08	0	3.64	2.76	6.83	5	0	8	6	2	2	0	10	7	16	2	4	-2	1.32	0.899	1.26	1.468298109	1.0476190476	0.7134920635	0.421	0.8449909659	148.8	112.06	6.75	0.0136296296	120.86	201.152701891	201.5766928569	203.1738476309	-0.597071373	1.1139647757
25401	F m -3 m	Sr2Tb(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.223(2) 8.223(2) 8.223(2) 90 90 90	556.02	616.354	293	1969		Sr	1	_	0	Tb	0.5	Re	0.5	O	3	8.223	8.223	8.223	90	90	90	225	cubic	38	0	65	75	8	15	0	26	58	101	2	0	1.75	1.35	0.6	0.95	0	1.1	1.9	3.44	87.62	0	158.92535	186.207	15.9994	33.94	0	19.3	8.86	17.36	35	0	11	48	0.02658	197.2	0	170	62	5.3	6.08	0	3.6	2.76	6.83	5	0	8	6	2	2	0	11	7	16	2	4	-2	1.32	0.8915	1.26	1.4806505889	1.0476190476	0.7075396825	0.4285	0.8479365538	160.9	123.06	6.85	0.0136296296	132.96	201.1478494111	201.5672859649	203.1839859469	-0.5948652998	1.1188172556
25402	F m -3 m	Sr2Dy(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.210(2) 8.210(2) 8.210(2) 90 90 90	553.39	619.934	293	1969		Sr	1	_	0	Dy	0.5	Re	0.5	O	3	8.21	8.21	8.21	90	90	90	225	cubic	38	0	66	75	8	15	0	24	58	101	2	0	1.75	1.35	0.6	0.95	0	1.22	1.9	3.44	87.62	0	162.5	186.207	15.9994	33.94	0	19.01	8.86	17.36	35	0	11	48	0.02658	197.2	0	163	62	5.3	6.08	0	3.59	2.76	6.83	5	0	8	6	2	2	0	12	7	16	2	4	-2	1.32	0.886	1.26	1.4898419865	1.0476190476	0.7031746032	0.434	0.8501097369	153.78	115.06	6.73	0.0136296296	125.84	201.1441580135	201.5602677505	203.1839859469	-0.593234032	1.1225086531
25403	F m -3 m	Sr2Ho(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.200(2) 8.200(2) 8.200(2) 90 90 90	551.37	622.364	293	1969		Sr	1	_	0	Ho	0.5	Re	0.5	O	3	8.2	8.2	8.2	90	90	90	225	cubic	38	0	67	75	8	15	0	23	58	101	2	0	1.75	1.35	0.6	0.95	0	1.23	1.9	3.44	87.62	0	164.93032	186.207	15.9994	33.94	0	18.74	8.86	17.36	35	0	16	48	0.02658	197.2	0	156	62	5.3	6.08	0	3.58	2.76	6.83	5	0	8	6	2	2	0	13	7	16	2	4	-2	1.32	0.8805	1.26	1.4991482112	1.0476190476	0.6988095238	0.4395	0.852294088	146.77	107.06	6.72	0.0136296296	118.83	201.1403517888	201.5531458768	203.1839859469	-0.5915912406	1.1263148779
25404	F m -3 m	Sr2Y(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.197(2) 8.197(2) 8.197(2) 90 90 90	550.76	546.339	293	1969		Sr	1	_	0	Y	0.5	Re	0.5	O	3	8.197	8.197	8.197	90	90	90	225	cubic	38	0	39	75	8	15	0	25	58	101	2	0	1.8	1.35	0.6	0.95	0	1.22	1.9	3.44	87.62	0	88.90585	186.207	15.9994	33.94	0	19.88	8.86	17.36	35	0	17	48	0.02658	197.2	0	162	62	5.3	6.08	0	3.65	2.76	6.83	5	0	5	6	2	2	0	3	7	16	2	4	-2	1.32	0.88	1.26	1.5	1.0476190476	0.6984126984	0.44	0.8524932222	152.78	123.06	6.73	0.0136296296	124.84	201.14	201.5524932222	203.1738476309	-0.5914413209	1.1266666667
25405	F m -3 m	Sr2Er(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.181(2) 8.181(2) 8.181(2) 90 90 90	547.54	624.694	293	1969		Sr	1	_	0	Er	0.5	Re	0.5	O	3	8.181	8.181	8.181	90	90	90	225	cubic	38	0	68	75	8	15	0	22	58	101	2	0	1.75	1.35	0.6	0.95	0	1.24	1.9	3.44	87.62	0	167.259	186.207	15.9994	33.94	0	18.46	8.86	17.36	35	0	15	48	0.02658	197.2	0	150	62	5.3	6.08	0	3.56	2.76	6.83	5	0	8	6	2	2	0	14	7	16	2	4	-2	1.32	0.875	1.26	1.5085714286	1.0476190476	0.6944444444	0.445	0.8544896934	140.76	100.06	6.71	0.0136296296	112.82	201.1364285714	201.5459182649	203.1839859469	-0.5899368201	1.1302380952
25406	F m -3 m	Sr2Tm(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.167(2) 8.167(2) 8.167(2) 90 90 90	544.74	626.364	293	1969		Sr	1	_	0	Tm	0.5	Re	0.5	O	3	8.167	8.167	8.167	90	90	90	225	cubic	38	0	69	75	8	15	0	21	58	101	2	0	1.75	1.35	0.6	0.95	0	1.25	1.9	3.44	87.62	0	168.93421	186.207	15.9994	33.94	0	19.1	8.86	17.36	35	0	17	48	0.02658	197.2	0	144	62	5.3	6.08	0	3.54	2.76	6.83	5	0	8	6	2	2	0	15	7	16	2	4	-2	1.32	0.87	1.26	1.5172413793	1.0476190476	0.6904761905	0.45	0.8564955378	134.75	93.06	6.7	0.0136296296	106.81	201.1327586207	201.5392541585	203.1839859469	-0.5884226203	1.133908046
25407	F m -3 m	Sr2Yb(ReO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Baud, G.; Capestan, M.	8.155(2) 8.155(2) 8.155(2) 90 90 90	542.34	630.474	293	1969		Sr	1	_	0	Yb	0.5	Re	0.5	O	3	8.155	8.155	8.155	90	90	90	225	cubic	38	0	70	75	8	15	0	17	58	101	2	0	1.75	1.35	0.6	0.95	0	1.1	1.9	3.44	87.62	0	173.04	186.207	15.9994	33.94	0	24.84	8.86	17.36	35	0	39	48	0.02658	197.2	0	139	62	5.3	6.08	0	5.49	2.76	6.83	5	0	8	6	2	2	0	16	7	16	2	4	-2	1.32	0.864	1.26	1.5277777778	1.0476190476	0.6857142857	0.456	0.8589150167	129.9	87.06	6.85	0.0136296296	101.96	201.1282222222	201.5311372389	203.1839859469	-0.5865926638	1.1384444444
27018	F m -3 m	Ba2(UFe)O6	Elpasolite#K2NaAlF6#Ba2CaWO6	Dianoux, A.J.; Poix, P.	8.361(2) 8.361(2) 8.361(2) 90 90 90	584.49	664.554	293	1968		Ba	1	_	0	U	0.5	Fe	0.5	O	3	8.361	8.361	8.361	90	90	90	225	cubic	56	0	92	26	8	14	0	45	61	101	2.15	0	1.75	1.4	0.6	0.89	0	1.38	1.83	3.44	137.327	0	238.02891	55.845	15.9994	38.16	0	12.49	7.09	17.36	18	0	27	80	0.02658	272	0	129	62	5.3	5.02	0	2.85	2.87	6.83	6	0	9	4	2	2	0	6	8	16	2	4	-2	1.49	0.81	1.26	1.8395061728	1.1825396825	0.6428571429	0.68	0.9393930668	117.681625	82.69	7.66	0.0283709913	87.31	276.8404938272	277.099886894	278.9839859469	-0.5188494788	1.2309347443
28342	F m -3 m	Ba2Ni(WO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Nomura, S.; Kawakubo, T.	8.064 8.064 8.064 90 90 90	524.39	613.234	293	1962		Ba	1	_	0	Ni	0.5	W	0.5	O	3	8.064	8.064	8.064	90	90	90	225	cubic	56	0	28	74	8	14	0	67	55	101	2.15	0	1.35	1.35	0.6	0.89	0	1.91	2.36	3.44	137.327	0	58.6934	183.84	15.9994	38.16	0	6.59	9.47	17.36	18	0	91	170	0.02658	272	0	49	68	5.3	5.02	0	3.52	3.16	6.83	6	0	4	6	2	2	0	10	6	16	2	4	-2	1.49	0.785	1.26	1.898089172	1.1825396825	0.623015873	0.705	0.9508770896	37.151625	1.31	7.13	0.0611698251	6.78	276.806910828	277.0527879176	278.9757233578	-0.5095408561	1.2645177434
28413	F m -3 m	Ba(Fe0.6667U0.3333O3)	Elpasolite#K2NaAlF6#Ba2CaWO6	Ropars, C.; Berthon, J.; Bernier, J.C.; Poix, P.	8.250(2) 8.250(2) 8.250(2) 90 90 90	561.52	301.9076	293	1966		Ba	1	_	0	Fe	0.667	U	0.333	O	3	8.25	8.25	8.25	90	90	90	225	cubic	56	0	26	92	8	14	0	61	45	101	2.15	0	1.4	1.75	0.6	0.89	0	1.83	1.38	3.44	137.327	0	55.845	238.02891	15.9994	38.16	0	7.09	12.49	17.36	18	0	80	27	0.02658	272	0	62	129	5.3	5.02	0	2.87	2.85	6.83	6	0	4	9	2	2	0	8	6	16	2	3.7766666667	-2	1.49	0.76328	1.26	1.9521014569	1.1825396825	0.6057777778	0.72672	0.9610847971	50.231625	13.69	7.21	0.0090561224	19.86	276.7746185431	277.0089833402	278.98544973	-0.5012024207	1.2968100283
28470	F m -3 m	Sr2(Fe1.333U0.667O6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Berthon, J.; Ropars, C.; Bernier, J.C.; Poix, P.	8.066(2) 8.066(2) 8.066(2) 90 90 90	524.78	504.4481	293	1966		Sr	1	_	0	Fe	0.666	U	0.334	O	3	8.066	8.066	8.066	90	90	90	225	cubic	38	0	26	92	8	15	0	61	45	101	2	0	1.4	1.75	0.6	0.95	0	1.83	1.38	3.44	87.62	0	55.845	238.02891	15.9994	33.94	0	7.09	12.49	17.36	35	0	80	27	0.02658	197.2	0	62	129	5.3	6.08	0	2.87	2.85	6.83	5	0	4	9	2	2	0	8	6	16	2	3.78	-2	1.32	0.76344	1.26	1.7290160327	1.0476190476	0.6059047619	0.55656	0.9016009842	52.17	18.06	6.12	0.0074074074	24.23	201.0275439673	201.3725849515	203.18544973	-0.5536884115	1.2391226994
28597	F m -3 m	Sr2Ni(WO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Kupriyanov, M.F.; Fesenko, E.G.	7.908(2) 7.908(2) 7.908(2) 90 90 90	494.54	513.794	573	1962		Sr	1	_	0	Ni	0.5	W	0.5	O	3	7.908	7.908	7.908	90	90	90	225	cubic	38	0	28	74	8	15	0	67	55	101	2	0	1.35	1.35	0.6	0.95	0	1.91	2.36	3.44	87.62	0	58.6934	183.84	15.9994	33.94	0	6.59	9.47	17.36	35	0	91	170	0.02658	197.2	0	49	68	5.3	6.08	0	3.52	3.16	6.83	5	0	4	6	2	2	0	10	6	16	2	4	-2	1.32	0.785	1.26	1.6815286624	1.0476190476	0.623015873	0.535	0.8920955968	39.09	3.06	6.04	0.0497777778	11.15	201.0534713376	201.4105669344	203.1757233578	-0.56111555	1.2131953291
28599	F m -3 m	Sr2Zn(WO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Kupriyanov, M.F.; Fesenko, E.G.	7.956(2) 7.956(2) 7.956(2) 90 90 90	503.6	520.454	703	1962		Sr	1	_	0	Zn	0.5	W	0.5	O	3	7.956	7.956	7.956	90	90	90	225	cubic	38	0	30	74	8	15	0	76	55	101	2	0	1.35	1.35	0.6	0.95	0	1.65	2.36	3.44	87.62	0	65.409	183.84	15.9994	33.94	0	9.16	9.47	17.36	35	0	120	170	0.02658	197.2	0	38.67	68	5.3	6.08	0	2.66	3.16	6.83	5	0	4	6	2	2	0	12	6	16	2	4	-2	1.32	0.81	1.26	1.6296296296	1.0476190476	0.6428571429	0.51	0.8813214954	29.02	9.27	6.3	0.0497777778	1.08	201.0803703704	201.4516918658	203.1757233578	-0.5694653936	1.1862962963
28602	F m -3 m	Sr2Zn(MoO6)	Elpasolite#K2NaAlF6#Ba2CaWO6	Kupriyanov, M.F.; Fesenko, E.G.	7.954(2) 7.954(2) 7.954(2) 90 90 90	503.22	432.544	693	1962		Sr	1	_	0	Zn	0.5	Mo	0.5	O	3	7.954	7.954	7.954	90	90	90	225	cubic	38	0	30	42	8	15	0	76	56	101	2	0	1.35	1.45	0.6	0.95	0	1.65	2.16	3.44	87.62	0	65.409	95.94	15.9994	33.94	0	9.16	9.38	17.36	35	0	120	139	0.02658	197.2	0	38.67	87	5.3	6.08	0	2.66	3.15	6.83	5	0	4	5	2	2	0	12	6	16	2	4	-2	1.32	0.805	1.26	1.6397515528	1.0476190476	0.6388888889	0.515	0.8834554457	29.02	9.27	6.3	0.0405925926	1.08	201.0752484472	201.4437038929	203.1757233578	-0.5678174326	1.1914182195
